consumer,consumerCat,kind,providerAssembly,providerCat,type,member,count,intraSuite
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.Potency,get_LimitToZoneId,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.Potency,get_Type,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.ReactiveProc,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.StatusEffect,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.StatusEffect,get_DamageShield,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.StatusEffect,get_Multipliers,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.StatusEffect,get_Name,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.StatusEffect,get_PotencyEffects,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.StatusEffect,get_TimeProc,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.TimeProc,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.TimeProc,get_MaxTicks,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.TimeProc,get_Potency,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.Definitions.TimeProc,get_Type,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.ElementType,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IActionList,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IActionList,GetActionCategory,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IActionList,GetActionNameByID,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IDefinitionRepository,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IDefinitionRepository,GetActionById,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IDefinitionRepository,GetStatusEffectById,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IDefinitionRepository,GetStatusIdsByReactiveProcType,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.INameResource,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.INameResource,IsPet,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.INameResource,IsTurret,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IStatusList,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IStatusList,GetStatusNameByID,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.ITerritoryList,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.ITerritoryList,GetTerritoryNameById,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IWorldList,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.IWorldList,GetWorldNameById,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Bio,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Bio2,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Bio3,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_BladeOfValor,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Boost,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_BrinkOfDeath,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_BrutalShell,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_ChainStrategem,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_CollectiveUnconsciousSelf,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_CrestOfTimeBorrowed,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_CrestOfTimeReturned,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_DeathsDesign,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_EarthsResolve,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Echo,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Harmonized,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Higanbana,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Improvisation,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_ImprovisationSelf,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Kaiten,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Kardia,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Kardion,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Kassatsu,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_LifeSurge,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_LogosBoost,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Medicated,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Miasma,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Miasma3,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_OffGuard,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Pneuma,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_PrimevalImpulse,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Reassemble,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Rekindle,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_SacredSoilGround,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_SacredSoilSelf,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_SacredSoilSelfNoRegen,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Seraphism,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_StandardFinish,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_StandardFinishPartner,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Tingling,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_TrickAttack,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_UndyingFlame,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Weakness,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_WheelOfFortune,1,True
FFXIV_ACT_Plugin.Parse,Parser,Method,FFXIV_ACT_Plugin.Resource,Parser,FFXIV_ACT_Plugin.Resource.StatusId,get_Wildfire,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,MultiplierType,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,ReactiveProcType,,1,True
FFXIV_ACT_Plugin.Parse,Parser,Type,FFXIV_ACT_Plugin.Resource,Parser,TickType,,1,True
FFXIV_ACT_Plugin.Resource,Parser,Type,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.Language,,1,True
FFXIV_ACT_Plugin.Resource,Parser,Type,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ISettingsMediator,,1,True
FFXIV_ACT_Plugin.Resource,Parser,Method,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ISettingsMediator,get_ParseSettings,1,True
FFXIV_ACT_Plugin.Resource,Parser,Type,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,,1,True
FFXIV_ACT_Plugin.Resource,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,LanguageID,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Type,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiagnosticsLog,,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiagnosticsLog,Append,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiagnosticsLog,Flush,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiagnosticsLog,Init,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiagnosticsLog,Shutdown,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiagnosticsLog,get_UnifiedPath,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Type,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiscordClient,,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiscordClient,SetBridgePath,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Type,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiscordClientService,,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiscordClientService,.ctor,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.DiscordClientService,Dispose,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Type,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.IDiscordService,,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Type,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Ipc.LogLevel,,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Type,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Settings.SettingsStore,,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.Settings.SettingsStore,.ctor,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Type,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,.ctor,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,Initialize,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,Log,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,Save,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,ShutdownAsync,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,SpeakFileCoreAsync,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,SpeakTextCoreAsync,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,UseSynchronizationContext,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,add_OutputActivated,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,add_OutputDeactivated,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_AudioQualityIndex,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_AutoConnect,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_BotStatus,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_BotToken,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_Channels,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_ConnectCommand,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_DisconnectCommand,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_DownloadButtonText,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_DownloadButtonVisible,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_DownloadDoneText,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_DownloadJustCompleted,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_DownloadNoticeText,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_DownloadProgress,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_DownloadStatusText,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_DownloadVoiceCommand,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_FxChance,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_FxChanceLabel,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsAdvancedExpanded,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsBotMode,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsConnected,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsDownloading,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsKokoro,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsLocalMode,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsNormalizeTargetCustom,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsOnnx,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsPiper,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsSapi,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsThreads1,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsThreads2,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_IsThreads4,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_JoinCommand,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_LeaveCommand,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_LimiterCeilingIndex,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_LimiterEnabled,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_LocalOutputVolume,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_LocalOutputVolumeLabel,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_LogEntries,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_ModelsDir,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_Normalize,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_NormalizeTarget,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_NormalizeTargetLabel,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_OnnxVoices,1,True
